     Time , Longitude, Geodetic Longitude, Latitude, XYZ (x) , XYZ (y) , XYZ (z) , Velocity (x) , Velocity (y) , Velocity (z) 
 [s] , rad, rad, rad, m, m, m, m/s, m/s, m/s
5.676e+004, 2.392, 4.536, -0.7167, -3.688e+006, 3.436e+006, -4.363e+006, -2238, -6645, -3302
5.682e+004, 2.47, 4.61, -0.7547, -3.813e+006, 3.029e+006, -4.551e+006, -1935, -6906, -2942
5.688e+004, 2.555, 4.69, -0.7894, -3.92e+006, 2.607e+006, -4.716e+006, -1622, -7135, -2569
5.694e+004, 2.645, 4.776, -0.8204, -4.008e+006, 2.173e+006, -4.859e+006, -1301, -7328, -2182
5.7e+004, 2.74, 4.867, -0.847, -4.076e+006, 1.729e+006, -4.978e+006, -973.9, -7486, -1785
5.706e+004, 2.842, 4.964, -0.8688, -4.125e+006, 1.276e+006, -5.073e+006, -641.7, -7608, -1379
5.712e+004, 2.947, 5.065, -0.8853, -4.153e+006, 8.166e+005, -5.143e+006, -306.3, -7693, -966.5
5.718e+004, 3.057, 5.17, -0.8962, -4.161e+006, 3.534e+005, -5.189e+006, 30.66, -7740, -549
5.724e+004, 3.168, 5.278, -0.9011, -4.149e+006, -1.115e+005, -5.209e+006, 367.5, -7750, -128.9
5.73e+004, 3.281, 5.385, -0.8999, -4.117e+006, -5.758e+005, -5.204e+006, 702.5, -7722, 291.9
5.736e+004, 3.391, 5.492, -0.8926, -4.065e+006, -1.037e+006, -5.174e+006, 1034, -7657, 711.1
5.742e+004, 3.5, 5.596, -0.8794, -3.993e+006, -1.494e+006, -5.119e+006, 1360, -7554, 1127
5.748e+004, 3.604, 5.695, -0.8608, -3.902e+006, -1.943e+006, -5.039e+006, 1680, -7415, 1537
5.754e+004, 3.703, 5.79, -0.837, -3.792e+006, -2.383e+006, -4.934e+006, 1992, -7240, 1939
5.76e+004, 3.796, 5.879, -0.8086, -3.663e+006, -2.811e+006, -4.806e+006, 2293, -7030, 2332
5.766e+004, 3.884, 5.962, -0.7761, -3.517e+006, -3.226e+006, -4.655e+006, 2584, -6785, 2714
5.772e+004, 3.966, 6.04, -0.7401, -3.353e+006, -3.625e+006, -4.481e+006, 2861, -6509, 3082
5.778e+004, 4.042, 6.112, -0.7009, -3.174e+006, -4.006e+006, -4.285e+006, 3125, -6201, 3435
5.784e+004, 4.114, 6.179, -0.659, -2.979e+006, -4.368e+006, -4.069e+006, 3373, -5863, 3771
5.79e+004, 4.181, 6.242, -0.6148, -2.769e+006, -4.709e+006, -3.833e+006, 3605, -5497, 4088
5.796e+004, 4.244, 0.01702, -0.5687, -2.547e+006, -5.027e+006, -3.579e+006, 3819, -5105, 4386
5.802e+004, 4.303, 0.07171, -0.5209, -2.311e+006, -5.321e+006, -3.307e+006, 4014, -4688, 4662
5.808e+004, 4.358, 0.1232, -0.4716, -2.065e+006, -5.589e+006, -3.02e+006, 4190, -4250, 4916
5.814e+004, 4.412, 0.1719, -0.4212, -1.809e+006, -5.831e+006, -2.718e+006, 4346, -3792, 5145
5.82e+004, 4.462, 0.2182, -0.3698, -1.544e+006, -6.044e+006, -2.403e+006, 4480, -3315, 5350
5.826e+004, 4.511, 0.2626, -0.3176, -1.272e+006, -6.228e+006, -2.076e+006, 4593, -2824, 5529
5.832e+004, 4.558, 0.3052, -0.2647, -9.935e+005, -6.383e+006, -1.74e+006, 4683, -2319, 5681
5.838e+004, 4.604, 0.3465, -0.2113, -7.103e+005, -6.506e+006, -1.395e+006, 4752, -1804, 5806
5.844e+004, 4.648, 0.3867, -0.1575, -4.237e+005, -6.599e+006, -1.044e+006, 4797, -1280, 5903
5.85e+004, 4.692, 0.4262, -0.1035, -1.351e+005, -6.66e+006, -6.873e+005, 4819, -751.5, 5972
5.856e+004, 4.735, 0.4652, -0.04924, 1.541e+005, -6.689e+006, -3.277e+005, 4818, -219.5, 6012
5.862e+004, 4.778, 0.5038, 0.005044, 4.426e+005, -6.686e+006, 3.359e+004, 4795, 313, 6024
5.868e+004, 4.822, 0.5425, 0.05929, 7.29e+005, -6.652e+006, 3.947e+005, 4748, 843.6, 6007
5.874e+004, 4.865, 0.5815, 0.1134, 1.012e+006, -6.585e+006, 7.539e+005, 4679, 1370, 5962
5.88e+004, 4.909, 0.6209, 0.1672, 1.29e+006, -6.487e+006, 1.11e+006, 4587, 1889, 5888
5.886e+004, 4.953, 0.6611, 0.2207, 1.562e+006, -6.359e+006, 1.46e+006, 4474, 2398, 5786
5.892e+004, 4.999, 0.7024, 0.2737, 1.827e+006, -6.2e+006, 1.803e+006, 4340, 2896, 5657
5.898e+004, 5.046, 0.745, 0.3262, 2.082e+006, -6.011e+006, 2.138e+006, 4185, 3380, 5502
5.904e+004, 5.094, 0.7892, 0.3778, 2.328e+006, -5.795e+006, 2.463e+006, 4010, 3848, 5320
5.91e+004, 5.145, 0.8354, 0.4287, 2.563e+006, -5.55e+006, 2.776e+006, 3817, 4297, 5113
5.916e+004, 5.198, 0.8839, 0.4784, 2.786e+006, -5.279e+006, 3.076e+006, 3605, 4725, 4882
5.922e+004, 5.254, 0.9352, 0.5269, 2.996e+006, -4.984e+006, 3.362e+006, 3377, 5131, 4629
5.928e+004, 5.312, 0.9896, 0.574, 3.191e+006, -4.664e+006, 3.631e+006, 3132, 5512, 4353
5.934e+004, 5.375, 1.048, 0.6194, 3.371e+006, -4.323e+006, 3.883e+006, 2873, 5867, 4057
5.94e+004, 5.441, 1.11, 0.6627, 3.535e+006, -3.961e+006, 4.118e+006, 2600, 6194, 3742
5.946e+004, 5.512, 1.176, 0.7038, 3.683e+006, -3.58e+006, 4.332e+006, 2315, 6492, 3410
5.952e+004, 5.588, 1.247, 0.7422, 3.813e+006, -3.182e+006, 4.526e+006, 2020, 6759, 3061
5.958e+004, 5.669, 1.324, 0.7776, 3.925e+006, -2.77e+006, 4.699e+006, 1714, 6993, 2698
5.964e+004, 5.755, 1.406, 0.8094, 4.019e+006, -2.344e+006, 4.85e+006, 1401, 7195, 2322
5.97e+004, 5.847, 1.494, 0.8372, 4.093e+006, -1.907e+006, 4.978e+006, 1081, 7363, 1936
5.976e+004, 5.945, 1.587, 0.8606, 4.148e+006, -1.461e+006, 5.082e+006, 755.7, 7496, 1540
5.982e+004, 6.047, 1.685, 0.879, 4.184e+006, -1.008e+006, 5.162e+006, 427.1, 7593, 1137
5.988e+004, 6.153, 1.786, 0.8921, 4.199e+006, -5.505e+005, 5.218e+006, 96.39, 7655, 728.9
5.994e+004, 6.262, 1.891, 0.8996, 4.195e+006, -9.025e+004, 5.25e+006, -234.7, 7680, 317.2
6e+004, 0.08856, 1.996, 0.9012, 4.171e+006, 3.704e+005, 5.256e+006, -564.8, 7669, -96.04
6.006e+004, 0.1983, 2.102, 0.8969, 4.128e+006, 8.293e+005, 5.238e+006, -892.2, 7621, -508.9
6.012e+004, 0.3061, 2.205, 0.8868, 4.064e+006, 1.284e+006, 5.195e+006, -1215, 7538, -919.3
6.018e+004, 0.4105, 2.305, 0.8713, 3.982e+006, 1.733e+006, 5.128e+006, -1533, 7419, -1325
6.024e+004, 0.5106, 2.401, 0.8505, 3.88e+006, 2.174e+006, 5.036e+006, -1843, 7265, -1725
6.03e+004, 0.6057, 2.492, 0.825, 3.761e+006, 2.604e+006, 4.921e+006, -2145, 7076, -2117
6.036e+004, 0.6952, 2.577, 0.7953, 3.623e+006, 3.022e+006, 4.783e+006, -2436, 6854, -2499
6.042e+004, 0.7792, 2.657, 0.7618, 3.469e+006, 3.426e+006, 4.621e+006, -2716, 6599, -2870
6.048e+004, 0.8578, 2.731, 0.725, 3.298e+006, 3.814e+006, 4.438e+006, -2984, 6313, -3227
6.054e+004, 0.9314, 2.8, 0.6853, 3.111e+006, 4.183e+006, 4.235e+006, -3237, 5997, -3568
6.06e+004, 1, 2.864, 0.6431, 2.909e+006, 4.533e+006, 4.011e+006, -3475, 5653, -3893
6.066e+004, 1.065, 2.924, 0.5987, 2.694e+006, 4.861e+006, 3.768e+006, -3697, 5281, -4200
6.072e+004, 1.125, 2.981, 0.5525, 2.466e+006, 5.166e+006, 3.507e+006, -3901, 4884, -4487
6.078e+004, 1.183, 3.034, 0.5047, 2.226e+006, 5.446e+006, 3.23e+006, -4087, 4464, -4753
6.084e+004, 1.237, 3.084, 0.4555, 1.976e+006, 5.701e+006, 2.937e+006, -4253, 4023, -4997
6.09e+004, 1.289, 3.131, 0.4052, 1.716e+006, 5.929e+006, 2.631e+006, -4399, 3562, -5217
6.096e+004, 1.339, 3.177, 0.3539, 1.449e+006, 6.128e+006, 2.312e+006, -4525, 3084, -5412
6.102e+004, 1.387, 3.22, 0.3018, 1.174e+006, 6.299e+006, 1.982e+006, -4629, 2590, -5582
6.108e+004, 1.433, 3.262, 0.249, 8.936e+005, 6.439e+006, 1.642e+006, -4711, 2085, -5725
6.114e+004, 1.478, 3.303, 0.1956, 6.09e+005, 6.549e+006, 1.295e+006, -4771, 1568, -5842
6.12e+004, 1.522, 3.343, 0.1419, 3.215e+005, 6.627e+006, 9.418e+005, -4808, 1044, -5930
6.126e+004, 1.566, 3.382, 0.08784, 3.253e+004, 6.674e+006, 5.84e+005, -4822, 515, -5991
6.132e+004, 1.609, 3.421, 0.03358, -2.566e+005, 6.689e+006, 2.234e+005, -4813, -17.45, -6023
6.138e+004, 1.652, 3.46, -0.02078, -5.446e+005, 6.672e+006, -1.382e+005, -4781, -550.3, -6026
6.144e+004, 1.695, 3.498, -0.07513, -8.299e+005, 6.623e+006, -4.992e+005, -4726, -1081, -6001
6.15e+004, 1.739, 3.538, -0.1294, -1.111e+006, 6.542e+006, -8.578e+005, -4649, -1607, -5947
6.156e+004, 1.783, 3.577, -0.1834, -1.387e+006, 6.43e+006, -1.212e+006, -4549, -2126, -5865
6.162e+004, 1.828, 3.618, -0.2371, -1.657e+006, 6.287e+006, -1.561e+006, -4427, -2635, -5754
6.168e+004, 1.875, 3.66, -0.2903, -1.918e+006, 6.114e+006, -1.902e+006, -4284, -3132, -5615
6.174e+004, 1.923, 3.704, -0.343, -2.17e+006, 5.912e+006, -2.234e+006, -4120, -3614, -5450
6.18e+004, 1.972, 3.749, -0.3949, -2.412e+006, 5.681e+006, -2.556e+006, -3936, -4080, -5258
6.186e+004, 2.024, 3.796, -0.4459, -2.642e+006, 5.422e+006, -2.865e+006, -3732, -4526, -5041
6.192e+004, 2.079, 3.847, -0.4958, -2.86e+006, 5.138e+006, -3.16e+006, -3511, -4951, -4799
6.198e+004, 2.136, 3.9, -0.5444, -3.063e+006, 4.829e+006, -3.44e+006, -3273, -5352, -4534
6.204e+004, 2.197, 3.956, -0.5915, -3.252e+006, 4.496e+006, -3.704e+006, -3018, -5728, -4247
6.21e+004, 2.262, 4.017, -0.6368, -3.425e+006, 4.142e+006, -3.949e+006, -2749, -6077, -3939
6.216e+004, 2.331, 4.081, -0.6799, -3.582e+006, 3.768e+006, -4.176e+006, -2466, -6396, -3612
6.222e+004, 2.405, 4.151, -0.7205, -3.721e+006, 3.375e+006, -4.383e+006, -2171, -6685, -3267
6.228e+004, 2.484, 4.226, -0.7583, -3.842e+006, 2.966e+006, -4.568e+006, -1865, -6941, -2907
6.234e+004, 2.569, 4.306, -0.7926, -3.944e+006, 2.543e+006, -4.731e+006, -1550, -7164, -2531
6.24e+004, 2.66, 4.392, -0.8232, -4.028e+006, 2.107e+006, -4.871e+006, -1227, -7352, -2144
6.246e+004, 2.756, 4.484, -0.8494, -4.091e+006, 1.661e+006, -4.988e+006, -898.4, -7505, -1746
6.252e+004, 2.858, 4.582, -0.8707, -4.135e+006, 1.207e+006, -5.081e+006, -565.1, -7621, -1339
6.258e+004, 2.964, 4.684, -0.8867, -4.159e+006, 7.474e+005, -5.149e+006, -229, -7700, -926
6.264e+004, 3.073, 4.789, -0.8969, -4.163e+006, 2.839e+005, -5.192e+006, 108.2, -7742, -508.2
6.27e+004, 3.185, 4.896, -0.9012, -4.146e+006, -1.809e+005, -5.21e+006, 444.9, -7746, -87.9
6.276e+004, 3.297, 5.004, -0.8994, -4.109e+006, -6.449e+005, -5.202e+006, 779.5, -7713, 332.8
6.282e+004, 3.408, 5.11, -0.8915, -4.053e+006, -1.106e+006, -5.17e+006, 1110, -7642, 751.8
6.288e+004, 3.516, 5.214, -0.8778, -3.976e+006, -1.561e+006, -5.112e+006, 1435, -7534, 1167
6.294e+004, 3.619, 5.313, -0.8587, -3.881e+006, -2.009e+006, -5.03e+006, 1754, -7389, 1576
6.3e+004, 3.718, 5.407, -0.8344, -3.766e+006, -2.447e+006, -4.923e+006, 2063, -7209, 1978
6.306e+004, 3.811, 5.496, -0.8056, -3.633e+006, -2.873e+006, -4.793e+006, 2362, -6994, 2370
6.312e+004, 3.898, 5.578, -0.7728, -3.483e+006, -3.286e+006, -4.639e+006, 2650, -6745, 2750
6.318e+004, 3.979, 5.655, -0.7364, -3.315e+006, -3.682e+006, -4.463e+006, 2925, -6463, 3117
6.324e+004, 4.055, 5.727, -0.6969, -3.132e+006, -4.061e+006, -4.265e+006, 3185, -6151, 3468
6.33e+004, 4.126, 5.794, -0.6548, -2.934e+006, -4.42e+006, -4.047e+006, 3430, -5809, 3802
6.336e+004, 4.193, 5.856, -0.6104, -2.721e+006, -4.757e+006, -3.809e+006, 3658, -5439, 4118
6.342e+004, 4.255, 5.914, -0.5641, -2.495e+006, -5.072e+006, -3.553e+006, 3867, -5043, 4413
6.348e+004, 4.314, 5.968, -0.5161, -2.257e+006, -5.362e+006, -3.28e+006, 4059, -4623, 4687
6.354e+004, 4.37, 6.019, -0.4668, -2.008e+006, -5.626e+006, -2.991e+006, 4230, -4182, 4939
6.36e+004, 4.422, 6.068, -0.4163, -1.75e+006, -5.863e+006, -2.688e+006, 4381, -3721, 5166
6.366e+004, 4.473, 6.114, -0.3648, -1.483e+006, -6.072e+006, -2.372e+006, 4511, -3242, 5368
6.372e+004, 4.521, 6.158, -0.3125, -1.209e+006, -6.252e+006, -2.044e+006, 4618, -2749, 5545
6.378e+004, 4.568, 6.2, -0.2596, -9.294e+005, -6.402e+006, -1.707e+006, 4704, -2242, 5694
6.384e+004, 4.614, 6.242, -0.2061, -6.451e+005, -6.521e+006, -1.362e+006, 4767, -1726, 5817
6.39e+004, 4.658, 6.282, -0.1523, -3.578e+005, -6.609e+006, -1.01e+006, 4807, -1202, 5911
6.396e+004, 4.702, 0.03803, -0.09825, -6.878e+004, -6.665e+006, -6.528e+005, 4824, -672.5, 5977
6.402e+004, 4.745, 0.07694, -0.04402, 2.206e+005, -6.689e+006, -2.929e+005, 4818, -140.4, 6015
6.408e+004, 4.788, 0.1156, 0.01027, 5.089e+005, -6.682e+006, 6.837e+004, 4789, 391.9, 6023
6.414e+004, 4.831, 0.1543, 0.0645, 7.948e+005, -6.642e+006, 4.293e+005, 4737, 921.7, 6004
6.42e+004, 4.875, 0.1933, 0.1186, 1.077e+006, -6.571e+006, 7.883e+005, 4663, 1447, 5956
6.426e+004, 4.919, 0.2328, 0.1724, 1.354e+006, -6.469e+006, 1.143e+006, 4566, 1964, 5879
6.432e+004, 4.963, 0.2731, 0.2258, 1.624e+006, -6.336e+006, 1.493e+006, 4448, 2472, 5775
6.438e+004, 5.009, 0.3144, 0.2788, 1.887e+006, -6.173e+006, 1.836e+006, 4309, 2968, 5643
6.444e+004, 5.056, 0.3572, 0.3311, 2.141e+006, -5.98e+006, 2.17e+006, 4149, 3450, 5485
6.45e+004, 5.105, 0.4016, 0.3827, 2.385e+006, -5.759e+006, 2.494e+006, 3970, 3914, 5301
6.456e+004, 5.156, 0.448, 0.4335, 2.617e+006, -5.511e+006, 2.805e+006, 3772, 4360, 5092
6.462e+004, 5.209, 0.4968, 0.4831, 2.837e+006, -5.236e+006, 3.104e+006, 3557, 4785, 4859
6.468e+004, 5.265, 0.5483, 0.5315, 3.044e+006, -4.937e+006, 3.388e+006, 3324, 5187, 4603
6.474e+004, 5.324, 0.603, 0.5784, 3.236e+006, -4.614e+006, 3.656e+006, 3076, 5565, 4326
6.48e+004, 5.387, 0.6614, 0.6236, 3.412e+006, -4.27e+006, 3.907e+006, 2813, 5915, 4028
6.486e+004, 5.453, 0.7238, 0.6667, 3.573e+006, -3.905e+006, 4.139e+006, 2538, 6238, 3711
6.492e+004, 5.525, 0.7907, 0.7076, 3.717e+006, -3.522e+006, 4.352e+006, 2250, 6531, 3377
6.498e+004, 5.601, 0.8625, 0.7457, 3.843e+006, -3.122e+006, 4.544e+006, 1952, 6794, 3027
6.504e+004, 5.682, 0.9397, 0.7807, 3.951e+006, -2.707e+006, 4.715e+006, 1644, 7023, 2663
6.51e+004, 5.769, 1.022, 0.8122, 4.04e+006, -2.28e+006, 4.863e+006, 1329, 7220, 2286
6.516e+004, 5.862, 1.11, 0.8396, 4.11e+006, -1.841e+006, 4.989e+006, 1007, 7383, 1898
6.522e+004, 5.96, 1.204, 0.8625, 4.161e+006, -1.394e+006, 5.091e+006, 681.2, 7510, 1502
6.528e+004, 6.062, 1.302, 0.8805, 4.192e+006, -9.408e+005, 5.169e+006, 351.8, 7602, 1099
6.534e+004, 6.169, 1.404, 0.893, 4.203e+006, -4.828e+005, 5.222e+006, 20.69, 7659, 689.9
6.54e+004, 6.278, 1.509, 0.8999, 4.194e+006, -2.246e+004, 5.252e+006, -310.5, 7679, 277.9
6.546e+004, 0.1047, 1.615, 0.901, 4.166e+006, 4.379e+005, 5.256e+006, -640.3, 7662, -135.3
6.552e+004, 0.2143, 1.72, 0.8962, 4.117e+006, 8.963e+005, 5.235e+006, -967, 7610, -548
6.558e+004, 0.3219, 1.823, 0.8856, 4.05e+006, 1.35e+006, 5.19e+006, -1289, 7521, -958.1
6.564e+004, 0.426, 1.923, 0.8695, 3.963e+006, 1.798e+006, 5.12e+006, -1605, 7397, -1364
6.57e+004, 0.5256, 2.018, 0.8483, 3.857e+006, 2.237e+006, 5.027e+006, -1914, 7237, -1763
6.576e+004, 0.6201, 2.108, 0.8224, 3.733e+006, 2.666e+006, 4.909e+006, -2214, 7044, -2154
6.582e+004, 0.7091, 2.193, 0.7923, 3.592e+006, 3.082e+006, 4.768e+006, -2503, 6817, -2535
6.588e+004, 0.7926, 2.272, 0.7585, 3.433e+006, 3.483e+006, 4.605e+006, -2780, 6558, -2904
6.594e+004, 0.8708, 2.346, 0.7214, 3.258e+006, 3.868e+006, 4.42e+006, -3045, 6267, -3260
6.6e+004, 0.9438, 2.414, 0.6814, 3.068e+006, 4.235e+006, 4.214e+006, -3295, 5947, -3600
6.606e+004, 1.012, 2.478, 0.639, 2.863e+006, 4.581e+006, 3.988e+006, -3529, 5598, -3923
6.612e+004, 1.076, 2.538, 0.5944, 2.645e+006, 4.906e+006, 3.744e+006, -3747, 5223, -4228
6.618e+004, 1.137, 2.594, 0.548, 2.414e+006, 5.208e+006, 3.481e+006, -3947, 4823, -4513
6.624e+004, 1.194, 2.647, 0.5001, 2.172e+006, 5.484e+006, 3.203e+006, -4129, 4400, -4777
6.63e+004, 1.248, 2.696, 0.4508, 1.919e+006, 5.735e+006, 2.909e+006, -4291, 3955, -5019
6.636e+004, 1.3, 2.744, 0.4004, 1.657e+006, 5.959e+006, 2.601e+006, -4433, 3492, -5236
6.642e+004, 1.349, 2.789, 0.349, 1.387e+006, 6.154e+006, 2.281e+006, -4553, 3011, -5429
6.648e+004, 1.397, 2.832, 0.2968, 1.111e+006, 6.32e+006, 1.95e+006, -4653, 2516, -5597
6.654e+004, 1.443, 2.874, 0.2439, 8.296e+005, 6.455e+006, 1.61e+006, -4730, 2009, -5738
6.66e+004, 1.488, 2.915, 0.1906, 5.441e+005, 6.56e+006, 1.262e+006, -4784, 1492, -5851
6.666e+004, 1.532, 2.954, 0.1368, 2.559e+005, 6.634e+006, 9.081e+005, -4816, 966.7, -5938
6.672e+004, 1.576, 2.994, 0.08271, -3.341e+004, 6.676e+006, 5.499e+005, -4825, 436.8, -5995
6.678e+004, 1.619, 3.033, 0.02843, -3.226e+005, 6.687e+006, 1.892e+005, -4811, -95.73, -6025
6.684e+004, 1.662, 3.071, -0.02593, -6.102e+005, 6.665e+006, -1.725e+005, -4773, -628.3, -6025
6.69e+004, 1.705, 3.11, -0.08027, -8.949e+005, 6.611e+006, -5.333e+005, -4713, -1158, -5997
6.696e+004, 1.749, 3.149, -0.1345, -1.175e+006, 6.526e+006, -8.916e+005, -4631, -1683, -5941
6.702e+004, 1.793, 3.189, -0.1885, -1.45e+006, 6.409e+006, -1.246e+006, -4526, -2201, -5855
6.708e+004, 1.839, 3.23, -0.2421, -1.718e+006, 6.262e+006, -1.594e+006, -4399, -2708, -5742
6.714e+004, 1.885, 3.272, -0.2953, -1.978e+006, 6.085e+006, -1.934e+006, -4251, -3203, -5601
6.72e+004, 1.933, 3.316, -0.3479, -2.228e+006, 5.878e+006, -2.265e+006, -4082, -3683, -5433
6.726e+004, 1.983, 3.361, -0.3997, -2.467e+006, 5.643e+006, -2.585e+006, -3893, -4146, -5239
6.732e+004, 2.035, 3.409, -0.4507, -2.695e+006, 5.381e+006, -2.893e+006, -3686, -4589, -5019
6.738e+004, 2.09, 3.46, -0.5005, -2.909e+006, 5.093e+006, -3.187e+006, -3460, -5010, -4775
6.744e+004, 2.148, 3.513, -0.549, -3.109e+006, 4.78e+006, -3.466e+006, -3218, -5408, -4508
6.75e+004, 2.209, 3.57, -0.5959, -3.295e+006, 4.444e+006, -3.728e+006, -2960, -5780, -4219
6.756e+004, 2.274, 3.631, -0.641, -3.464e+006, 4.087e+006, -3.972e+006, -2687, -6124, -3909
6.762e+004, 2.343, 3.696, -0.6839, -3.617e+006, 3.71e+006, -4.197e+006, -2401, -6439, -3580
6.768e+004, 2.418, 3.766, -0.7243, -3.752e+006, 3.315e+006, -4.401e+006, -2103, -6723, -3234
6.774e+004, 2.498, 3.841, -0.7617, -3.869e+006, 2.904e+006, -4.584e+006, -1795, -6974, -2872
6.78e+004, 2.583, 3.922, -0.7957, -3.967e+006, 2.479e+006, -4.745e+006, -1478, -7192, -2495
6.786e+004, 2.674, 4.009, -0.8259, -4.046e+006, 2.042e+006, -4.883e+006, -1154, -7375, -2107
6.792e+004, 2.771, 4.102, -0.8516, -4.106e+006, 1.595e+006, -4.998e+006, -823.6, -7522, -1708
6.798e+004, 2.873, 4.199, -0.8724, -4.145e+006, 1.14e+006, -5.088e+006, -489.4, -7633, -1300
6.804e+004, 2.98, 4.301, -0.8879, -4.164e+006, 6.794e+005, -5.154e+006, -152.7, -7707, -886.6
6.81e+004, 3.09, 4.407, -0.8976, -4.163e+006, 2.157e+005, -5.195e+006, 184.8, -7743, -468.5
6.816e+004, 3.202, 4.515, -0.9013, -4.142e+006, -2.49e+005, -5.21e+006, 521.4, -7742, -48.11
6.822e+004, 3.314, 4.622, -0.8989, -4.101e+006, -7.125e+005, -5.2e+006, 855.4, -7703, 372.5
6.828e+004, 3.424, 4.728, -0.8905, -4.04e+006, -1.173e+006, -5.165e+006, 1185, -7626, 791.2
6.834e+004, 3.532, 4.831, -0.8762, -3.959e+006, -1.627e+006, -5.105e+006, 1509, -7513, 1206
6.84e+004, 3.635, 4.93, -0.8566, -3.859e+006, -2.073e+006, -5.021e+006, 1826, -7363, 1615
6.846e+004, 3.733, 5.024, -0.8319, -3.74e+006, -2.51e+006, -4.912e+006, 2133, -7178, 2015
6.852e+004, 3.825, 5.112, -0.8027, -3.603e+006, -2.934e+006, -4.779e+006, 2430, -6957, 2406
6.858e+004, 3.912, 5.194, -0.7695, -3.449e+006, -3.344e+006, -4.623e+006, 2715, -6704, 2785
6.864e+004, 3.993, 5.27, -0.7328, -3.277e+006, -3.738e+006, -4.445e+006, 2987, -6418, 3150
6.87e+004, 4.068, 5.342, -0.693, -3.09e+006, -4.114e+006, -4.246e+006, 3244, -6101, 3500
6.876e+004, 4.139, 5.408, -0.6507, -2.888e+006, -4.469e+006, -4.026e+006, 3485, -5755, 3833
6.882e+004, 4.205, 5.469, -0.6061, -2.673e+006, -4.804e+006, -3.786e+006, 3709, -5381, 4146
6.888e+004, 4.267, 5.527, -0.5596, -2.444e+006, -5.115e+006, -3.528e+006, 3915, -4982, 4440
6.894e+004, 4.325, 5.581, -0.5115, -2.203e+006, -5.401e+006, -3.254e+006, 4102, -4559, 4712
6.9e+004, 4.38, 5.632, -0.4621, -1.952e+006, -5.661e+006, -2.963e+006, 4269, -4115, 4961
6.906e+004, 4.433, 5.68, -0.4115, -1.691e+006, -5.894e+006, -2.659e+006, 4415, -3651, 5186
6.912e+004, 4.483, 5.726, -0.3599, -1.423e+006, -6.099e+006, -2.342e+006, 4540, -3170, 5386
6.918e+004, 4.532, 5.77, -0.3076, -1.147e+006, -6.274e+006, -2.013e+006, 4643, -2675, 5560
6.924e+004, 4.578, 5.812, -0.2546, -8.659e+005, -6.42e+006, -1.675e+006, 4723, -2167, 5707
6.93e+004, 4.624, 5.854, -0.2011, -5.806e+005, -6.534e+006, -1.329e+006, 4781, -1650, 5826
6.936e+004, 4.668, 5.894, -0.1473, -2.926e+005, -6.618e+006, -9.764e+005, 4816, -1125, 5918
6.942e+004, 4.712, 5.933, -0.09318, -3191, -6.669e+006, -6.193e+005, 4828, -594.9, 5981
6.948e+004, 4.755, 5.972, -0.03894, 2.862e+005, -6.689e+006, -2.592e+005, 4816, -62.8, 6016
6.954e+004, 4.798, 6.01, 0.01534, 5.743e+005, -6.677e+006, 1.021e+005, 4782, 469.1, 6023
6.96e+004, 4.841, 6.049, 0.06955, 8.596e+005, -6.633e+006, 4.629e+005, 4725, 998.2, 6000
6.966e+004, 4.885, 6.088, 0.1236, 1.141e+006, -6.557e+006, 8.216e+005, 4646, 1522, 5949
6.972e+004, 4.929, 6.128, 0.1774, 1.417e+006, -6.45e+006, 1.176e+006, 4544, 2038, 5870
6.978e+004, 4.973, 6.168, 0.2308, 1.686e+006, -6.313e+006, 1.525e+006, 4421, 2545, 5763
6.984e+004, 5.019, 6.21, 0.2837, 1.947e+006, -6.145e+006, 1.867e+006, 4277, 3038, 5629
6.99e+004, 5.066, 6.252, 0.336, 2.199e+006, -5.948e+006, 2.2e+006, 4113, 3517, 5469
6.996e+004, 5.115, 0.01381, 0.3875, 2.44e+006, -5.723e+006, 2.523e+006, 3929, 3979, 5282
7.002e+004, 5.166, 0.06042, 0.4381, 2.67e+006, -5.471e+006, 2.834e+006, 3727, 4422, 5071
7.008e+004, 5.22, 0.1094, 0.4876, 2.887e+006, -5.193e+006, 3.131e+006, 3508, 4844, 4836
7.014e+004, 5.276, 0.1613, 0.5359, 3.09e+006, -4.89e+006, 3.414e+006, 3271, 5242, 4578
7.02e+004, 5.335, 0.2163, 0.5826, 3.279e+006, -4.565e+006, 3.68e+006, 3020, 5616, 4299
7.026e+004, 5.398, 0.275, 0.6276, 3.452e+006, -4.217e+006, 3.929e+006, 2754, 5962, 3999
7.032e+004, 5.466, 0.3378, 0.6706, 3.609e+006, -3.85e+006, 4.16e+006, 2475, 6281, 3681
7.038e+004, 5.537, 0.4051, 0.7112, 3.749e+006, -3.464e+006, 4.37e+006, 2185, 6569, 3345
7.044e+004, 5.614, 0.4774, 0.7491, 3.871e+006, -3.062e+006, 4.561e+006, 1884, 6827, 2994
7.05e+004, 5.696, 0.5551, 0.7838, 3.975e+006, -2.645e+006, 4.729e+006, 1575, 7052, 2628
7.056e+004, 5.784, 0.6382, 0.8149, 4.06e+006, -2.216e+006, 4.876e+006, 1258, 7244, 2250
7.062e+004, 5.877, 0.7268, 0.8419, 4.126e+006, -1.777e+006, 4.999e+006, 934.7, 7401, 1862
7.068e+004, 5.975, 0.8208, 0.8644, 4.172e+006, -1.329e+006, 5.099e+006, 607.5, 7524, 1465
